2024-05-13 16:49:02,259 INFO    StreamThr :2744344 [internal.py:wandb_internal():88] W&B internal server running at pid: 2744344, started at: 2024-05-13 16:49:02.256934
2024-05-13 16:49:02,261 DEBUG   HandlerThread:2744344 [handler.py:handle_request():158] handle_request: status
2024-05-13 16:49:02,289 INFO    WriterThread:2744344 [datastore.py:open_for_write():87] open: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_164902-riguedpc/run-riguedpc.wandb
2024-05-13 16:49:02,292 DEBUG   SenderThread:2744344 [sender.py:send():378] send: header
2024-05-13 16:49:02,323 DEBUG   SenderThread:2744344 [sender.py:send():378] send: run
2024-05-13 16:49:02,609 INFO    SenderThread:2744344 [dir_watcher.py:__init__():211] watching files in: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_164902-riguedpc/files
2024-05-13 16:49:02,609 INFO    SenderThread:2744344 [sender.py:_start_run_threads():1126] run started: riguedpc with start time 1715633342.261441
2024-05-13 16:49:02,631 DEBUG   HandlerThread:2744344 [handler.py:handle_request():158] handle_request: check_version
2024-05-13 16:49:02,631 DEBUG   SenderThread:2744344 [sender.py:send_request():405] send_request: check_version
2024-05-13 16:49:02,730 DEBUG   HandlerThread:2744344 [handler.py:handle_request():158] handle_request: run_start
2024-05-13 16:49:02,762 DEBUG   HandlerThread:2744344 [system_info.py:__init__():26] System info init
2024-05-13 16:49:02,762 DEBUG   HandlerThread:2744344 [system_info.py:__init__():41] System info init done
2024-05-13 16:49:02,762 INFO    HandlerThread:2744344 [system_monitor.py:start():194] Starting system monitor
2024-05-13 16:49:02,762 INFO    SystemMonitor:2744344 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-13 16:49:02,762 INFO    HandlerThread:2744344 [system_monitor.py:probe():214] Collecting system info
2024-05-13 16:49:02,763 INFO    SystemMonitor:2744344 [interfaces.py:start():188] Started cpu monitoring
2024-05-13 16:49:02,764 INFO    SystemMonitor:2744344 [interfaces.py:start():188] Started disk monitoring
2024-05-13 16:49:02,765 INFO    SystemMonitor:2744344 [interfaces.py:start():188] Started gpu monitoring
2024-05-13 16:49:02,765 INFO    SystemMonitor:2744344 [interfaces.py:start():188] Started memory monitoring
2024-05-13 16:49:02,766 INFO    SystemMonitor:2744344 [interfaces.py:start():188] Started network monitoring
2024-05-13 16:49:02,788 DEBUG   HandlerThread:2744344 [system_info.py:probe():150] Probing system
2024-05-13 16:49:02,795 DEBUG   HandlerThread:2744344 [system_info.py:_probe_git():135] Probing git
2024-05-13 16:49:02,831 DEBUG   HandlerThread:2744344 [system_info.py:_probe_git():143] Probing git done
2024-05-13 16:49:02,832 DEBUG   HandlerThread:2744344 [system_info.py:probe():198] Probing system done
