2024-05-13 21:03:06,897 INFO    StreamThr :2750713 [internal.py:wandb_internal():88] W&B internal server running at pid: 2750713, started at: 2024-05-13 21:03:06.895643
2024-05-13 21:03:06,899 DEBUG   HandlerThread:2750713 [handler.py:handle_request():158] handle_request: status
2024-05-13 21:03:06,930 INFO    WriterThread:2750713 [datastore.py:open_for_write():87] open: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_210306-1on04rms/run-1on04rms.wandb
2024-05-13 21:03:06,933 DEBUG   SenderThread:2750713 [sender.py:send():378] send: header
2024-05-13 21:03:06,964 DEBUG   SenderThread:2750713 [sender.py:send():378] send: run
2024-05-13 21:03:07,213 INFO    SenderThread:2750713 [dir_watcher.py:__init__():211] watching files in: /fs/cml-projects/MARL/MARL_Coalitions_Curriculum/epymarl/wandb/run-20240513_210306-1on04rms/files
2024-05-13 21:03:07,213 INFO    SenderThread:2750713 [sender.py:_start_run_threads():1126] run started: 1on04rms with start time 1715648586.896114
2024-05-13 21:03:07,240 DEBUG   HandlerThread:2750713 [handler.py:handle_request():158] handle_request: check_version
2024-05-13 21:03:07,241 DEBUG   SenderThread:2750713 [sender.py:send_request():405] send_request: check_version
2024-05-13 21:03:07,346 DEBUG   HandlerThread:2750713 [handler.py:handle_request():158] handle_request: run_start
2024-05-13 21:03:07,379 DEBUG   HandlerThread:2750713 [system_info.py:__init__():26] System info init
2024-05-13 21:03:07,380 DEBUG   HandlerThread:2750713 [system_info.py:__init__():41] System info init done
2024-05-13 21:03:07,380 INFO    HandlerThread:2750713 [system_monitor.py:start():194] Starting system monitor
2024-05-13 21:03:07,380 INFO    SystemMonitor:2750713 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-13 21:03:07,380 INFO    HandlerThread:2750713 [system_monitor.py:probe():214] Collecting system info
2024-05-13 21:03:07,381 INFO    SystemMonitor:2750713 [interfaces.py:start():188] Started cpu monitoring
2024-05-13 21:03:07,381 INFO    SystemMonitor:2750713 [interfaces.py:start():188] Started disk monitoring
2024-05-13 21:03:07,382 INFO    SystemMonitor:2750713 [interfaces.py:start():188] Started gpu monitoring
2024-05-13 21:03:07,384 INFO    SystemMonitor:2750713 [interfaces.py:start():188] Started memory monitoring
2024-05-13 21:03:07,385 INFO    SystemMonitor:2750713 [interfaces.py:start():188] Started network monitoring
2024-05-13 21:03:07,408 DEBUG   HandlerThread:2750713 [system_info.py:probe():150] Probing system
2024-05-13 21:03:07,416 DEBUG   HandlerThread:2750713 [system_info.py:_probe_git():135] Probing git
2024-05-13 21:03:07,449 DEBUG   HandlerThread:2750713 [system_info.py:_probe_git():143] Probing git done
2024-05-13 21:03:07,449 DEBUG   HandlerThread:2750713 [system_info.py:probe():198] Probing system done
